datapoint_id,text,is_misogynistic,severity,biasly_categories,canonical_categories,in_scope,n_annotators_yes,rationale
a75f7c9a-a6c4-4104-9a9c-f75415225793,"Can you just sit... lay in the center of the bed and lay still, and look up at the camera Hey, Justin, I feel like last time it was a little more shadowy, just a little more intimate. Not quite so... bright.",True,272.0,sexualization,sexual_objectification,True,1,
a61852be-b7e1-4dd5-ab21-69ffefd2cd1f,"She's gorgeous. Uh, yeah. Sort of.",True,165.0,sexualization,sexual_objectification,True,1,
c65b5154-a921-4863-99f1-6f3d885913a4,They're amazing. Why can't you just tell your mom? She could like totally help you.,False,0.0,,,False,0,
4d9a3f2e-cc73-4c53-8342-7e3db759f87b,"You got your knife. After you chop... Evan, I can show her.",False,0.0,,,False,0,
00fb719e-a75f-44db-bfa2-e8d81fbeae0e,Nobody can! But I do know this. He'll do anything to keep her from racing.,True,279.0,lacking_autonomy,second_class_citizenship,True,1,
7a6f01b4-b20d-4a70-8d92-9eaba35124e4,"Dusty... come on, now. She really liked you, Jason, a lot. But you messed it up.",False,0.0,,,False,0,
f23fdce8-a92b-4ffe-98c5-8dad579928c5,All we need is love All we need is love Wan na shout it from the rooftops All we need is love,False,0.0,,,False,0,
2190aa02-91a9-4bb9-9852-149bd12f7936,"I hope so. So, how's it going? She's a beauty.",False,0.0,,,False,0,
573762f3-1e23-44f2-8a48-f4df66be2782,"well, maybe you're right. she has to fail. she has to learn to fail.",False,0.0,,,False,0,
1bb89ae7-7f23-403e-a0c0-96ddc66e2c4f,"Benji, come here! Sorry, I really have no idea what you're talking about. If you even touched her!",True,630.0,domestic_violence,,False,1,
b9dee026-8522-4550-a614-99e3a82813e6,"Use me, Father. Allow me to co-labor with you to win back the hearts of the young, lost, and abused women in this community, not for my gain but for your glory. I know you've forgiven me, Father.",True,504.0,gender_essentialism|lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles,True,1,
c72b586f-31ff-4a3e-af0d-5c2b4b7082f5,"It's exhausting. I'm sure. She's at this party, most likely drunk, and needs me to hold her hair back.",True,299.0,trivialization,assumptions_of_inferiority,True,1,
34fe6fc8-2f96-4581-8d15-3a26b873f837,"He shamed her into killing herself. Come on, Davis. From what we heard last night, are you in any place to judge?",False,0.0,,,False,0,
59ebddd6-cec2-4f20-9ee9-01413a954d55,"Where's her hospital? Okay, we're on the way. Woman, overp.",False,0.0,,,False,0,
e289a213-acb0-4e16-b6e3-d9616f58ec00,What do you think? Definitely. I miss these.,False,0.0,,,False,0,
8bcc17b4-7269-400d-ad25-4c62c488666e,"I almost forgot. Roy, you did exceptional. Drink it all.",False,0.0,,,False,0,
137e3eff-2345-49a9-8ce3-acabe535d697,What do you mean? She's a bit upset. I think you need to come here and speak with her in person.,False,0.0,,,False,0,
5709cdec-d1bf-4ffb-bc78-c47b73f0def7,And it's... it's 10 o'clock. I'm not gonna be home until 2 o'clock. And there's roaming cows in the road.,False,0.0,,,False,0,
d9f321f0-cd69-4248-afdc-357416563dcd,"Gentlemen, we have a problem. The New York Times wants to do a story about Wallace Sampson. Yeah, The Washington Post called too.",True,150.0,gender_essentialism|phallocentrism,traditional_gender_roles,True,1,"Even if speaking to a group of only men, to address a group as ""gentlemen"" carries the implication that the information conveyed is only meant for/appropriate for men"
6ef7d9c4-ec90-48d6-b7c5-4f1c30e918af,"All before Wefallapart Wecrawlinto A jealousheart Cometo me Withopenarms Anddon'tyou fear Whatwaitsfor us? Allthenoise Thattalksyou down Wetracethe view Wetastethe ground Comeon in Youchosenone' Causeinyourname Thehorsesrun Goneandgoneitis Gonnagetyou right Getyou, get you right Rightalong Goneandgoneitis Gonnagetyou right Gon na, gonnaget you right Talkit likeitis Don'tyoupickafight Ifyouget tofly Rightoutbeyond Thoughtshewas the West Andsheneverrest Walkedon outintothelight Allbefore Wefallapart Wecrawlinto A jealousheart Cometo me Withopenarms Anddon'tyou fear Whatwaitsfor us Toplessness, female toplessness, back in 1992, wherethehighestcourt in the state of New York said thatWheremencan betopless, as a matter of equal protection underthelaws, Women can be topless too.",False,0.0,,,False,0,
dddb1f8d-9b00-4871-aef0-eb0bbe8d1ee2,"And she goes, just like she fled our marriage. Straight into the arms of academia. Safe, stable academia.",True,272.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
5d166aa2-8124-44e3-b8da-3d438d6cfb44,Something is different. Jerry said he stopped drinking. Yeah.,False,0.0,,,False,0,
a0c3eecf-7e8a-4cf2-af93-a079fed05501,"Falling in love, falling hard you know. I'm hit. Going down in flames.",False,0.0,,,False,0,
eca54174-821c-4d5f-860c-fe973405de31,"Maybe we get lucky and her face will ring a bell with somebody. Oh, is there a reward? Sure thing, officer.",False,0.0,,,False,0,
45df2949-e702-41d6-9cf2-e1595ad56270,"That was you. No, it was you and she was the ugliest woman on the planet. She was so ugly she could haunt a house.",True,372.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,True,3,
d3493348-d667-47fa-adbc-dc08a0ad1950,"You know, not many people knew and I did not go there often. Nice to meet two of his good friends. I also loved meeting her.",False,0.0,,,False,0,
b13a2960-563b-4230-9072-5e48e356f97c,"We saw a no-hitter! A no-hitter, baby! Where's my beautiful woman?",True,237.5,lacking_autonomy|sexualization|trivialization,assumptions_of_inferiority|second_class_citizenship|sexual_objectification,True,2,
3238f84f-c9c5-4f4a-9291-12abd87edbf5,Just got ta be patient with him. He'll come around. She's like the chick version of Cesar Millan.,True,424.3333333333333,gendered_slurs|other|trivialization,assumptions_of_inferiority|use_of_sexist_language,True,3,"""Like the chick version of X"" is degrading both in its reduction of the woman to her female-ness but the word ""chick"" is also degrading. Also, the woman's role as care-taker is emphasized by saying she is like Cesar Milan, a dog trainer, in relation to being patient about a man."
9023b9b3-a990-406d-a420-c9e4bd0087c2,"I don't know what this painting means to me, Paige. I don't wanna know. I thought I'd give it to Denise so she can challenge herself, in some ways, to take a look at herself.",False,0.0,,,False,0,
01dc2910-40f0-4e2e-b8ea-d428008d615b,"You just had to have her. Why can't you hear me? I'm here, Bethany.",True,218.0,lacking_autonomy|sexualization|trivialization,assumptions_of_inferiority|second_class_citizenship|sexual_objectification,True,2,
e15e6a7d-706a-43c1-b796-dfbb69c04e61,"She wants to be an event planner, not a biology major. Obviously I'm all for college. It's why I'm there.",False,0.0,,,False,0,
1461106a-1e51-41fe-8c6b-71408e86adab,"Looks like something overwhelmed the feed and blew it out. Let me grab the earlier footage so I can extrapolate some of the spatial telemetry. Infrared tripwires, laser cage, sonic alarms.",False,0.0,,,False,0,
990d5f39-54f3-4c64-a725-7682ef3ac01b,"I am a man that is capable of love. "" She reminded herself that Hitler was also capable of love. At least for his dog.",False,0.0,,,False,0,
23513ae3-274f-477a-933a-c1a340866249,"We lose good men and women every day, don't we? Yes, sir. I expect you and your people are wondering who's gonna take over as squad leader.",True,103.0,gender_essentialism,traditional_gender_roles,True,1,
02a8d40c-cc0a-4fbd-8a2e-6c9907066a08,"That's impressive. It's hard to imagine her ever being a movie star. And poor thing, she's been in love with Pastor Zeke for going on 40 years.",True,520.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
75884f66-7b0a-4c90-80fd-b719f9233ab8,So this is your new house. Diesel! Grandpa! Grandma! Oh my goodness.,False,0.0,,,False,0,
aa4a115e-8f55-4e1f-b859-abc5a6ac7546,She gave me the eye. You charming bastard! Ahoy.,False,0.0,,,False,0,
85cb7958-58f0-402b-8796-3e18ed8382e1,"That's racist. You're... I'm Japanese. Oh, Jennifer's best friend at school was Japanese and she taught Jennifer how to say the word "" hello. "" "" Konichiwa. "" Konichiwa.",False,0.0,,,False,0,
159ad712-ac85-4c01-85e2-1bdaa50301e9,"Featuring Teddy Pendergrass! Sing that shit, Teddy! Bad luck",False,0.0,,,False,0,
64b0ffda-c02b-477a-a730-8c313e7e9191,Here's the address. They'll be expecting you. It's a brief interview with the woman of the house.,True,192.0,gender_essentialism,traditional_gender_roles,True,1,
13f1b3ff-a79d-418e-a1ea-0a811e1080ef,"The investigation began four years ago, when the decomposed body of Rose Holland was discovered in this secluded patch of woods right near the Lake Livingston reservoir. In the following years, the bodies of four more women, In the following years, the bodies of four more women, from ages seventeen to twenty-four, would be discovered in areas around Lake Livingston, with three times as many reported to be missing in nearby counties. What was once considered an idyllic and serene community had now become a nightmarish landscape for fear and dread.",False,0.0,,,False,0,
566d99fd-b6a1-429e-b10b-96b6531bef50,"Alright, buddy. Okay. Alright, big guy.",False,0.0,,,False,0,
f1adc274-e2cc-4e6c-9150-e9dd3ccfda61,What are we gonna name her? What do you think? I got it.,False,0.0,,,False,0,
414a08a9-0a28-46e8-b0fc-1f5ff5f8ec95,"And that turns out to be, if you've ever traveled anywhere or done anything, not to be that way. People are much more alike than they are different. So, are we supposed to take your word for English words translated over the last 30 centuries, instead of what we can observe in the universe around us?",False,0.0,,,False,0,
0b939389-a00f-4a06-bf05-77821892b674,"Uh no, I think Fiona's the one that you wanna ask about that kind of thing. I know, I do have good stories, however in high school, dear Kerry that she should save herself for marriage, however she did this while still having sex with her boyfriend, hmm? How can that be?",True,439.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,True,1,
07506dad-d6a6-4e59-be64-838b728488d6,"Poor thing, she's having a tough time. I told her not to sell. I did.",True,171.5,trivialization,assumptions_of_inferiority,True,2,"Calling a woman ""poor thing"" is infantilizing"
a74a5832-a8cb-4f1c-8aa3-3645df9b964e,"We go where the men are. Steak houses, sports bars. Guys, I'm not doing any of that.",True,212.0,gender_essentialism,traditional_gender_roles,True,1,
66795c84-4083-45b2-8999-8c9d84755188,"Elliot, you're full of shit! Where's the proof? Not once have I seen one alien gadget that can't be bought here on "" off the shelf "" planet earth.",False,0.0,,,False,0,
6533ccdc-3fea-471e-a1f8-816e531a6c8b,"And if I cared, I would've told everyone it was you last week. How did you know? You have a very specific and pathetic way of expressing distress.",False,0.0,,,False,0,
fd7b0295-b07c-4edd-9d30-342bb3e0240f,For that she apologizes. That was an apology? Ap... Apology accepted.,False,0.0,,,False,0,
09f51636-65e7-4e2f-9a44-62f112c403d1,"You don't have to hover over her. Put it on your hip, girl. You can listen to her.",True,329.5,trivialization,assumptions_of_inferiority,True,2,
c0ebd9d4-6e56-446c-ac6f-2a903d51df6a,"We'll pray. We'll pray together. To save our women-weak, wicked, sinning souls.",True,381.3333333333333,gender_essentialism,traditional_gender_roles,True,3,
ba403961-5fc3-496f-8c4a-bb05c8679af8,"Any potential spread to the surrounding community, And i've actually been in contact. With one of the nurses who's still in there right now. Her name is georgina.",False,0.0,,,False,0,
34d197ea-675f-4148-aac2-7ccc5e0829c1,"Oh, my god. Straighten her out. That's okay.",False,0.0,,,False,0,
ec525588-4c5b-428a-adcd-b0d83f0cb4d2,I just want this night be over. Fuck. Come on.,False,0.0,,,False,0,
96895fcf-5ac2-4480-bd11-51c91021fbd7,"I mean, not only is it a beautiful name, but it's the name that she knows, and it's your grandmother's name. That's really important to me. That is so sweet.",False,0.0,,,False,0,
95df7071-2ac2-4482-a5e3-dd7df1a1148e,"Women and children too? Of course, it will be a good lesson to the others. I'm glad that is not my enemy, my queen.",False,0.0,,,False,0,
a5325f1f-9419-4c17-a7f8-4872c5176bb8,"How about a story? Yeah, tell us a story! Once upon a time, there was a little tiger... who lived in a cave with her family.",False,0.0,,,False,0,
ffed6190-d194-4e11-b88b-8fdf33c041b7,"Oh, my god, she's dead! Izzy! She's dead.",False,0.0,,,False,0,
418e71c1-e7a3-487b-9d2d-4855aff953db,And you still feel Howard Hughes is going to be interested in developing a housing project with a kid your age? When you finally meet him. For all have sinned and come short of the glory of god.,False,0.0,,,False,0,
f15be33b-59c1-4547-954c-eb607a521200,"We were going out for a while, and then suddenly she decided she needed to find herself. Apparently, she'd been hiding inside another man's penis. That's a good place to hide.",True,392.0,gender_essentialism|phallocentrism|sexualization,sexual_objectification|traditional_gender_roles,True,2,
b839b2b3-55fc-4d93-a0c3-f56ac3d891f3,Why don't you hire a recovering coke-head to work in a meth lab? Did Hollywood kill Marilyn? She killed herself with help from an unfulfillable longing.,True,210.0,trivialization,assumptions_of_inferiority,True,1,
e21b0642-d5e0-4d90-b12a-6f58327891fd,"Jamie is over and Jamie is gone Jamie's decided it's time to move on Jamie has new dreams he's building upon And I'm still hurting Jamie arrived at the end of the line Jamie's convinced that the problems are mine Jamie is probably feeling just fine And I'm still hurting What about lies, Jamie? What about things",False,0.0,,,False,0,
8d22ac79-0327-4b77-9ae0-663dcb2c6350,"She'd love to give you her thoughts on higher education. Christ, Amanda. She's got ta do something with herself.",False,0.0,,,False,0,
f0c84aa8-98e3-490e-88e5-55b5d1fa72cd,"Tijuana is coming here. It's chasing us. So, which cock does she suck?",True,571.0,other|phallocentrism|sexualization,sexual_objectification,True,3,
9dd671e7-491b-4513-8a1b-2323d24bd8d5,It can't be the happiest place to be creative in. Not for someone like Aunt Jean. She was old.,False,0.0,,,False,0,
45ce0553-112a-4e60-963a-373b79cb723c,"Where is she? She wants the child... child, one of you holds. Is Samira pregnant?",False,0.0,,,False,0,
3ce5b2a2-3a05-49a6-ace8-9479b3450c38,"She made sure we all got out, without her we'd all be dead. She sacrificed herself without any hesitation. I should've been there.",False,0.0,,,False,0,
cdc618a1-0c79-45ec-bc2f-4e48a695ad2b,"And he needs the comforting touch of the woman he loves to soothe his tired bones. And now, I'm here, you're here, and we have time to be husband and wife. The proper way.",True,190.0,gender_essentialism,traditional_gender_roles,True,1,"Implication that there is a specifically feminine way to love/touch/care for someone; implication that there are ""proper"" ways to fulfill the roles of husband and wife"
3cbbd18d-abe8-40cd-b526-ff0992f727c0,"Well, she did a really nice job. Do you, uh... do you want something? Some tea or coffee, or...",False,0.0,,,False,0,
ba681cb8-e907-4d73-9aca-86f299206989,"Grandma's perfume burned my eyes. Well, did your mama never tell you where that nickname came from? She got it from herself.",False,0.0,,,False,0,
95a382f9-1dce-4fb2-acc1-ecb608b4f967,"I also want to thank my reps, three amigos, Jay Baker at CAA, Joel Ross and Jamie feldman. And I have to thank two women in particular. My publicist, Paula Woods and Paula Seacrest.",False,0.0,,,False,0,
b7fdb68f-dbc3-4f64-a250-9cb43640740f,I thought you laid that burden responsibility? I thought you laid that burden down when she took legal action. I thought you laid that burden down when she took legal action.,False,0.0,,,False,0,
24f5b3e5-a941-4b97-83f7-ddeae2c42c58,"I think she can remember what happened five minutes ago! She remembered every word of my grandfather's proposal, which was 70 years ago. Yeah, but she could've made that stuff up.",False,0.0,,,False,0,
95efc282-2433-48bf-9ffc-732d90b984d6,"We'll see. But please, you try to stall' em on your end. That's more like it.",False,0.0,,,False,0,
c55af58f-2130-4a41-8f7b-96b6f551e836,"I'm hungry, woman. Let's go. There it is.",True,319.5,trivialization,assumptions_of_inferiority,True,2,
180c668d-54b7-4d67-adf3-628564781ce0,"And she's leaving tape on the road, that's good. I know exactly where we're going. At least maybe get a pretty bride.",True,559.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,True,3,
39ed4fc2-7e2c-40f6-b4b2-41fcdd24bce8,"Bring the kids, right now. Mary broke her leg. Help me, please.",False,0.0,,,False,0,
82fd90d7-84d1-462e-a804-b0ad35da2d1a,I ain't never been... been really good talkin' to women. They locked me up when I was 15. I had no practicing.,True,185.0,gender_essentialism|phallocentrism,traditional_gender_roles,True,1,"Idea that ""talking to women"" is a special skill, somehow different from talking to people in general, implies that women are mysterious creatures, fundamentally different from men"
1410f27d-44f8-451a-ab51-ba00a8774a0d,"He's four. No, five. She's a way better mom to him than I ever could be.",False,0.0,,,False,0,
eed52ba8-8fef-4292-ac37-5de7fe39b9a6,"I miss you. I miss you. Marty, it's Ronah.",False,0.0,,,False,0,
0a487177-6f60-404f-89dc-8b628159930c,"Sorry, sir. Women and children only. Come on, David, we got ta get out of here.",False,0.0,,,False,0,
e5c01cda-dea2-4b5b-94fb-3675153f9945,No. Kim's ex. What the fuck do you want? I need to know where she is.,False,0.0,,,False,0,
432cb1ba-e67f-49d5-9cbf-59a7f60664e6,I was just calling to say that I just found your dog Rusty. Are you serious? Thank heaven.,False,0.0,,,False,0,
9a926d38-206b-4cf1-bf33-a543c5bd8e32,"Fellas, if you do that, and I mean this harsh sentence here, but hear me out. Fellas, if you live with a girl you're not fucking, you have no respect for women. You have no respect for them.",True,665.6666666666666,anti_feminism|sexualization|trivialization,assumptions_of_inferiority|denial_of_reality_of_sexism|sexual_objectification,True,3,
64ec8500-8824-4959-8334-1da7a56f34aa,"My God, Mom, don't say "" fucked. "" It sounds so wrong coming out of your mouth.",False,0.0,,,False,0,
d12e5571-0178-45e8-9f72-3606b8c1e11e,Let's go see. Yeah. I don't understand.,False,0.0,,,False,0,
e2c248c4-0ae4-489a-977d-faa97cd290ea,"Jeez. You're a genius, baby. Somehow, though, these guys that called, they know about this.",False,0.0,,,False,0,
36de38ff-391b-49fc-9167-6aae19d532e2,I won that one... in the eyes of the court and of the Lord. You know how people gossip. Some are bound to believe her and think that you won't play us...' cause you're afraid you might lose.,False,0.0,,,False,0,
524ca6dd-29ff-4281-845b-b70c6e1bfee6,"You think they're making it up. I wasn't sure myself, I mean, the mother's been working herself to the bone, and the daughter's severe head trauma would account for any personality shifts, but that thing with the nail? I'm afraid we're dealing with something else.",False,0.0,,,False,0,
f320f1f7-c762-4c0d-96d8-1fae73655eba,"All right. You're fucking crazy, you know that, right? Yes.",True,142.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
15b7270e-3522-436f-b8d5-b0a5cb5b1bde,Anyoneneedanything? Dave? You sure?,False,0.0,,,False,0,
b317a7fa-243f-41ee-b397-8b2a33d0f4ac,"She was going to use herself as bait. It was risky, but it was the only chance we had to stop Toralei. Aw...",False,0.0,,,False,0,
f525ff5e-c2ec-46d9-b98a-90941abcd1e8,"Well, she's not a baby anymore. She's 11 now. You would love her.",False,0.0,,,False,0,
748008e9-1813-443e-9148-c95851b0fd6a,"It's at the cunt's house, isn't it? Maybe when I'm done with you, I'll go down there and give her what I got left. Maybe me and your pig sticker will have us a threesome.",True,903.0,gendered_slurs|sexual_violence|sexualization,sexual_objectification|use_of_sexist_language,True,3,
5f00183c-7016-4b0e-8216-42260ff4532a,"What's that mean, you can't talk to me about stuff? She doesn't judge me, man. Mitch, I don't judge.",False,0.0,,,False,0,
7bd47b4d-b182-4480-9897-2a58bf5c8df3,"She had to kill him herself. Yes, she taught me. To do it alone.",False,0.0,,,False,0,
abc973fd-d81b-4ebd-b210-b48da5b45302,"I don't know... for certain. Doctor! My dear fellow, I want to congratulate you.",False,0.0,,,False,0,
a3dda024-35b9-4910-a45c-cd577de38796,"She... At Ted and Audrey's? Yeah, she told me that her and... You know, what's-his-fuck broke up.",False,0.0,,,False,0,
e5171676-ca0d-4a29-a550-0f75835ca4df,But all I'm saying is that -It was me. I put the note in your pocket. So it wasn't him.,False,0.0,,,False,0,
3f639f18-0c97-486f-b91b-b993d4b37000,"And store our bodies. We can take her. Well, I know if a gun gets pulled out, I'm running.",False,0.0,,,False,0,
97b394e0-bafa-4f83-8b48-9b80705b98b1,"Now we are engaged in a great civil war, testing whether that nation, or any nation so conceived and so dedicated, can long endure. It is for us, the living, rather to be dedicated here to the unfinished work which they who fought here have thus far so nobly advanced. It is rather for us to be here dedicated to the great task remaining before us that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion, that we here highly resolve that these dead shall not have died in vain, and that this nation, under God, shall have a new birth of freedom, and that government of the people, by the people, for the people, shall not perish from the earth.",False,0.0,,,False,0,
169325ad-91ec-4b3c-bd76-312e5469ee47,Wouldn't it have been easier to find the Holy Grail? We obtained that during World War II. Bring it closer.,False,0.0,,,False,0,
4f61d6dd-dfc7-4cf3-8a34-18f74d656793,"If it is women you wanting, I get plenty from backyard. Just bring me my own. You know my specifications.",True,542.0,domestic_violence|lacking_autonomy|sexualization,second_class_citizenship|sexual_objectification,True,3,
c53b8029-b5fc-4c95-9851-8d9a381814b4,"Yeah, your mom was in a singing group when she was young and she was offered a solo deal. And I said no. I know.",False,0.0,,,False,0,
e101f0fc-399a-4a2a-94f6-fe7133f8ecaf,"Did she hurt herself? Where's your top? I don't know, someone took my top.",False,0.0,,,False,0,
cb99021e-cede-479e-8691-cb9166618eb4,"Thank you. And ladies and gentlemen, she speaks for the real Boston! So the lady you've all been waiting for, Hannah Higgins!",True,130.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,2,
2933f5ae-54ef-4e82-8cff-6055f648a03b,"It blows my mind Hearts and rainbows in the sky For you and I Oh, my mind You know I love to see you smile, woman Each and every time, woman It blows my mind",True,237.0,other|trivialization,assumptions_of_inferiority,True,3,
ae58709b-0fc8-403e-99d4-2775409008cf,"Well, this is where the witch committed suicide. She hung herself from that branch right above where you're standing. How could a mother kill her own child?",True,104.0,gender_essentialism,traditional_gender_roles,True,1,Idea that it is especially terrible/unbelievable that a mother would be violent toward her children (implicit normalization of men committing violence against their families)
5af59472-7265-4e37-8e94-6775ac4f318c,That's Allegra Hjelmstad. She's amazing. I already know she's in.,False,0.0,,,False,0,
42e015a1-27df-49dc-b513-155775f6328d,"This Jew denial took me, like, 40 minutes. They laugh like this' cause they know men hate when women speak. They're better.",True,418.0,gender_essentialism|other,traditional_gender_roles,True,2,
203ad458-067c-4ff3-a2b5-470b29ecdc35,And your parents? They were not made to educate children. They separated when she was so small.,False,0.0,,,False,0,
5c2b7655-c447-41b4-9c54-f5fd33b7b885,"Bullshit. Is keeping you in the loop? She's not captured, she's not dead, she's not in another country.",False,0.0,,,False,0,
12edd92b-bb7c-4c91-8623-517442a6d406,"Stop! What's going on? Burt Hartman and his guys, they beat up my lawyer at the bar.",False,0.0,,,False,0,
5bb8fb0d-6c9c-4bdf-b8ef-051be8c258b6,"Look, I want Colette's new bag. I have a factory ready to turn over 10,000 fakes of such high quality that not even Colette herself could know the difference. We could move them for $500 apiece.",False,0.0,,,False,0,
686dfde8-f4a9-41b9-b99a-797f1789d335,"You know, women... women have always liked you. All kinds of women. You do great with them.",True,158.0,gender_essentialism|phallocentrism,traditional_gender_roles,True,1,
3d3067f9-684c-476f-9884-13c2105dfb2e,"How did you know, for future reference? "" Here's how she knew. She told me how she knew.'",False,0.0,,,False,0,
0b2003ff-79c7-47ce-8220-e8318dcc214e,"Yeah. But it's also about the bonds of women. Lizzie's love for Laura was so strong that, ultimately, in the end, it saved her from her demise.",False,0.0,,,False,0,
f5a753f4-b08b-49b8-9edc-2119896a7c81,"A tiger chases her tribe out of a cave Now, an ideal mother goes, "" My baby! I love you, I'll protect you! "" Or, "" Well, you, why am I gonna pick you up? You're gonna slow me down. "" "" You are tiger kibble! """,True,681.0,gender_essentialism,traditional_gender_roles,True,1,
89b94fa5-3090-426d-99c3-03f29dcf0499,give Lainee's cousin the teething to wear that you found in her mother underwear's drawer? I was 14. I had no idea why the women were so upset and the men couldn't stopped laughing.,False,0.0,,,False,0,
3fa61e65-ff54-46bf-832f-fcdd09e7b4b0,"It could come at you any time, and it always starts out simple, unassuming, like a night out with new friends, the promise of wine, women, and song. Before you know it, it turns into something else. Can't tell you how much I appreciate this, Clifford.",True,324.0,gender_essentialism|lacking_autonomy|other|sexualization|trivialization,assumptions_of_inferiority|second_class_citizenship|sexual_objectification|traditional_gender_roles,True,3,
0754b4b5-6c24-44e4-b266-aef37760156d,"Yes, I am. If this game is too hard, then here you should stay. If you think you can help, then, please, come and play.",False,0.0,,,False,0,
d01ad4c5-11df-4522-b88a-85b966b11cde,Wolf Lady. The woman that supposedly killed herself. You got a current address?,True,430.0,dehumanization|intersectional|trivialization,assumptions_of_inferiority|use_of_sexist_language,True,1,
1c0910b5-3490-4d7e-b8d3-df9e05ad377a,"We needed more space. Mm-hmm. So, Kristen, I take it you live in LA?",False,0.0,,,False,0,
cab4d4c9-cd81-4860-bef8-1881880a0d8a,"But I'm a grown ass man and I don't need you lecturing me and I don't need someone looking out for me. I got it. Yeah, so if I wanna go have some drinks with some beautiful women and enjoy New York City, I'm gonna do that.",True,285.0,gender_essentialism|lacking_autonomy|sexualization|trivialization,assumptions_of_inferiority|second_class_citizenship|sexual_objectification|traditional_gender_roles,True,3,Women are accessories to men's existence and pleasure
ea1d6364-8bf5-4683-8a6c-c661efd07b01,"Okay, bye hotel room. She's in the bathroom for like 15 minutes. I'm watching television... and she comes out of the bathroom buck naked.",False,0.0,,,False,0,
61b06b7e-e9e0-4049-bda5-d7f70dc82453,"Yeah, you'll fix it. Too scared to eat in the cafeteria with everybody else? I'm not scared.",False,0.0,,,False,0,
07c8805c-5415-49e0-b703-0b7e644584a1,"I thought so. Think about it, man! The hot chicks!",True,353.5,other|sexualization,sexual_objectification,True,2,
d2ed8572-1667-4935-95ad-2be7193859cb,"Her last boyfriend was such a jerk. We have, like, a bunch of T-shirts and, you know, books, and CDs that are Christ-like themed. Stuff like that.",False,0.0,,,False,0,
e3f89498-a93e-425f-a73e-db94123578cb,"It's either wrangling your femininity. "" Sharks, it's a flap you put over your vagina so no one knows you have one. "" "" Move through the workplace with ease. "" Or it's a product so stupid, it will just confirm any preconceived notions you might have about female intelligence.",True,489.5,gender_essentialism|lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles,True,2,
e3b81e4e-41d6-40ff-8cd8-cd438ea97bef,This woman knows how easily not. Billy Mutz. Mutz? Have not Contact for five years.,True,156.0,trivialization,assumptions_of_inferiority,True,1,
c524e0d8-97ad-44a9-95e9-e956bed6ba02,"Does she? Okay, you guys keep working. Okay, what's going on?",False,0.0,,,False,0,
2d04a1b6-add0-4554-a6d6-7152546d2afd,"Oh, poor friend. I shall sing the Themysciran song of dead heroes for you. No need to sing, Wonder Woman.",False,0.0,,,False,0,
0f3b17e4-432b-4fc4-88d0-be21835beef0,"If only she knew, love How you stumbled my way... My god! How is it possible that you are late for literally everything?",True,273.0,trivialization,assumptions_of_inferiority,True,1,
35897759-d2c4-4afd-acea-94acd792a8aa,"Where is...? Yes, my grandfather is not here now. You know, it's 1943, you know?",False,0.0,,,False,0,
563ea233-01c6-4d37-af50-d0cdb589b045,It does not work and the boy. Who will think I'm an adult Woman in costume sword ke? Hello?,False,0.0,,,False,0,
d32b2d52-da70-428a-85ab-e234460edc8f,"And that's probably because women can not walk out of their lives. They've got kids to take care of, they've got parents to look after. You sound like a feminist.",True,478.0,anti_feminism|gender_essentialism,denial_of_reality_of_sexism|traditional_gender_roles,True,2,
49ec0418-f5e5-4c10-a4c6-bc73ed8bf45e,Mommy! You're not going! I will not let you touch her!,False,0.0,,,False,0,
c608cff4-0ab8-4d44-9b3c-96babc8b1e5f,"Okay. But you also need some longitudinal and latitudinal coordinates, I think, to help. Or maybe some, like, mossy trees.",False,0.0,,,False,0,
7be21762-3194-44b5-8997-8601ab6dc360,Neither of you have read anything that I've written. How are you supposed to know if I'm any good or not? You're my parents.,True,288.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,True,1,
abc64e83-f329-4ff8-9706-b601b3ed513c,"He's my my, uh, oldest sister's boy, God rest her soul. Anyway, he got into a spot of trouble in Liverpool. I'd like to bring him to the States, and, uh, you know, put him under our wing.",False,0.0,,,False,0,
ff644b7a-5401-4d53-837a-c620fc653a1b,"Have to go to another man to get what they need. Frank, I'm sorry. I am saying way too much.",False,0.0,,,False,0,
2f2045c2-73ef-48fb-834e-8d489c6dc5db,"Thank you. I can get the key in, but then when I turn it... oh! Just the new paint sticking to the door.",False,0.0,,,False,0,
53a93568-fd42-40e2-85cf-16e4dd966e3c,I'm just trying to be grateful. Grateful for the time I had with her. Grateful that I still have you.,False,0.0,,,False,0,
